ust_kategori,hayvansal_alt_grup,il_kod,il_adi,ilce_kod,ilce_adi,period,duzey_kodu,duzey_tip,y2021,y2022,y2023,y2024,il_ilce_adi
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,68,Aksaray,1860,Aðaçören,yillik,1860,4,1,1,1,1,Aksaray Aðaçören
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,68,Aksaray,1860,Aðaçören,yillik,1860,4,1,1,1,1,Aksaray Aðaçören
Hayvansal Üretim,Canlý Hayvan Sayýsý,68,Aksaray,1861,Güzelyurt,yillik,1861,4,58,53,53,53,Aksaray Güzelyurt
Hayvansal Üretim,Diðer,68,Aksaray,1861,Güzelyurt,yillik,1861,4,323,319,330,352,Aksaray Güzelyurt
Hayvansal Üretim,Kýrkýlan Hayvan,68,Aksaray,1861,Güzelyurt,yillik,1861,4,2,2,2,2,Aksaray Güzelyurt
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,68,Aksaray,1861,Güzelyurt,yillik,1861,4,3,3,3,3,Aksaray Güzelyurt
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,68,Aksaray,1861,Güzelyurt,yillik,1861,4,1,1,1,1,Aksaray Güzelyurt
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,68,Aksaray,1861,Güzelyurt,yillik,1861,4,1,1,1,1,Aksaray Güzelyurt
Hayvansal Üretim,Canlý Hayvan Sayýsý,68,Aksaray,1866,Sarýyahþi,yillik,1866,4,58,53,53,53,Aksaray Sarýyahþi
Hayvansal Üretim,Diðer,68,Aksaray,1866,Sarýyahþi,yillik,1866,4,178,181,200,222,Aksaray Sarýyahþi
Hayvansal Üretim,Kýrkýlan Hayvan,68,Aksaray,1866,Sarýyahþi,yillik,1866,4,4,3,3,3,Aksaray Sarýyahþi
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,68,Aksaray,1866,Sarýyahþi,yillik,1866,4,3,3,3,3,Aksaray Sarýyahþi
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,68,Aksaray,1866,Sarýyahþi,yillik,1866,4,1,1,1,1,Aksaray Sarýyahþi
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,68,Aksaray,1866,Sarýyahþi,yillik,1866,4,1,1,1,1,Aksaray Sarýyahþi
Hayvansal Üretim,Canlý Hayvan Sayýsý,68,Aksaray,1921,Eskil,yillik,1921,4,58,53,53,53,Aksaray Eskil
Hayvansal Üretim,Diðer,68,Aksaray,1921,Eskil,yillik,1921,4,257,257,278,271,Aksaray Eskil
Hayvansal Üretim,Kýrkýlan Hayvan,68,Aksaray,1921,Eskil,yillik,1921,4,3,3,3,3,Aksaray Eskil
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,68,Aksaray,1921,Eskil,yillik,1921,4,3,3,3,3,Aksaray Eskil
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,68,Aksaray,1921,Eskil,yillik,1921,4,1,1,1,1,Aksaray Eskil
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,68,Aksaray,1921,Eskil,yillik,1921,4,1,1,1,1,Aksaray Eskil
Hayvansal Üretim,Canlý Hayvan Sayýsý,68,Aksaray,1932,Gülaðaç,yillik,1932,4,58,53,53,53,Aksaray Gülaðaç
Hayvansal Üretim,Diðer,68,Aksaray,1932,Gülaðaç,yillik,1932,4,343,351,347,374,Aksaray Gülaðaç
Hayvansal Üretim,Kýrkýlan Hayvan,68,Aksaray,1932,Gülaðaç,yillik,1932,4,3,3,3,3,Aksaray Gülaðaç
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,68,Aksaray,1932,Gülaðaç,yillik,1932,4,3,3,3,3,Aksaray Gülaðaç
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,68,Aksaray,1932,Gülaðaç,yillik,1932,4,1,1,1,1,Aksaray Gülaðaç
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,68,Aksaray,1932,Gülaðaç,yillik,1932,4,1,1,1,1,Aksaray Gülaðaç
Hayvansal Üretim,Canlý Hayvan Sayýsý,68,Aksaray,2106,Sultanhaný,yillik,2106,4,58,53,53,53,Aksaray Sultanhaný
Hayvansal Üretim,Diðer,68,Aksaray,2106,Sultanhaný,yillik,2106,4,234,234,287,281,Aksaray Sultanhaný
Hayvansal Üretim,Kýrkýlan Hayvan,68,Aksaray,2106,Sultanhaný,yillik,2106,4,3,3,3,3,Aksaray Sultanhaný
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,68,Aksaray,2106,Sultanhaný,yillik,2106,4,3,3,3,3,Aksaray Sultanhaný
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,68,Aksaray,2106,Sultanhaný,yillik,2106,4,1,1,1,1,Aksaray Sultanhaný
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,68,Aksaray,2106,Sultanhaný,yillik,2106,4,1,1,1,1,Aksaray Sultanhaný
Hayvansal Üretim,Canlý Hayvan Sayýsý,69,Bayburt,1176,Merkez,yillik,1176,4,58,55,56,56,Bayburt Merkez
Hayvansal Üretim,Diðer,69,Bayburt,1176,Merkez,yillik,1176,4,257,259,274,288,Bayburt Merkez
Hayvansal Üretim,Kýrkýlan Hayvan,69,Bayburt,1176,Merkez,yillik,1176,4,4,4,4,4,Bayburt Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,69,Bayburt,1176,Merkez,yillik,1176,4,3,3,3,3,Bayburt Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,69,Bayburt,1176,Merkez,yillik,1176,4,1,1,1,1,Bayburt Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,69,Bayburt,1176,Merkez,yillik,1176,4,1,1,1,1,Bayburt Merkez
Hayvansal Üretim,Canlý Hayvan Sayýsý,69,Bayburt,1767,Aydýntepe,yillik,1767,4,58,51,52,53,Bayburt Aydýntepe
Hayvansal Üretim,Diðer,69,Bayburt,1767,Aydýntepe,yillik,1767,4,244,248,249,251,Bayburt Aydýntepe
Hayvansal Üretim,Kýrkýlan Hayvan,69,Bayburt,1767,Aydýntepe,yillik,1767,4,3,3,3,3,Bayburt Aydýntepe
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,69,Bayburt,1767,Aydýntepe,yillik,1767,4,3,3,3,3,Bayburt Aydýntepe
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,69,Bayburt,1767,Aydýntepe,yillik,1767,4,1,1,1,1,Bayburt Aydýntepe
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,69,Bayburt,1767,Aydýntepe,yillik,1767,4,1,1,1,1,Bayburt Aydýntepe
Hayvansal Üretim,Canlý Hayvan Sayýsý,69,Bayburt,1788,Demirözü,yillik,1788,4,58,51,52,52,Bayburt Demirözü
Hayvansal Üretim,Diðer,69,Bayburt,1788,Demirözü,yillik,1788,4,195,195,195,220,Bayburt Demirözü
Hayvansal Üretim,Kýrkýlan Hayvan,69,Bayburt,1788,Demirözü,yillik,1788,4,2,3,3,2,Bayburt Demirözü
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,69,Bayburt,1788,Demirözü,yillik,1788,4,3,3,3,3,Bayburt Demirözü
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,69,Bayburt,1788,Demirözü,yillik,1788,4,1,1,1,1,Bayburt Demirözü
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,69,Bayburt,1788,Demirözü,yillik,1788,4,1,1,1,1,Bayburt Demirözü
Hayvansal Üretim,Canlý Hayvan Sayýsý,70,Karaman,1316,Ermenek,yillik,1316,4,58,56,56,56,Karaman Ermenek
Hayvansal Üretim,Diðer,70,Karaman,1316,Ermenek,yillik,1316,4,365,364,364,361,Karaman Ermenek
Hayvansal Üretim,Kýrkýlan Hayvan,70,Karaman,1316,Ermenek,yillik,1316,4,3,3,3,3,Karaman Ermenek
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,70,Karaman,1316,Ermenek,yillik,1316,4,3,3,3,3,Karaman Ermenek
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,70,Karaman,1316,Ermenek,yillik,1316,4,1,1,1,1,Karaman Ermenek
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,70,Karaman,1316,Ermenek,yillik,1316,4,1,1,1,1,Karaman Ermenek
Hayvansal Üretim,Canlý Hayvan Sayýsý,70,Karaman,1439,Merkez,yillik,1439,4,58,56,56,56,Karaman Merkez
Hayvansal Üretim,Diðer,70,Karaman,1439,Merkez,yillik,1439,4,488,488,518,514,Karaman Merkez
Hayvansal Üretim,Kýrkýlan Hayvan,70,Karaman,1439,Merkez,yillik,1439,4,4,4,3,3,Karaman Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,70,Karaman,1439,Merkez,yillik,1439,4,3,3,3,3,Karaman Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,70,Karaman,1439,Merkez,yillik,1439,4,1,1,1,1,Karaman Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,70,Karaman,1439,Merkez,yillik,1439,4,1,1,1,1,Karaman Merkez
Hayvansal Üretim,Canlý Hayvan Sayýsý,70,Karaman,1768,Ayrancý,yillik,1768,4,58,56,56,56,Karaman Ayrancý
Hayvansal Üretim,Diðer,70,Karaman,1768,Ayrancý,yillik,1768,4,414,417,415,443,Karaman Ayrancý
Hayvansal Üretim,Kýrkýlan Hayvan,70,Karaman,1768,Ayrancý,yillik,1768,4,4,4,4,4,Karaman Ayrancý
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,70,Karaman,1768,Ayrancý,yillik,1768,4,3,3,3,3,Karaman Ayrancý
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,70,Karaman,1768,Ayrancý,yillik,1768,4,1,1,1,1,Karaman Ayrancý
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,70,Karaman,1768,Ayrancý,yillik,1768,4,1,1,1,1,Karaman Ayrancý
Hayvansal Üretim,Canlý Hayvan Sayýsý,70,Karaman,1862,Kazýmkarabekir,yillik,1862,4,58,56,56,56,Karaman Kazýmkarabekir
Hayvansal Üretim,Diðer,70,Karaman,1862,Kazýmkarabekir,yillik,1862,4,277,271,268,270,Karaman Kazýmkarabekir
Hayvansal Üretim,Kýrkýlan Hayvan,70,Karaman,1862,Kazýmkarabekir,yillik,1862,4,3,3,3,3,Karaman Kazýmkarabekir
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,70,Karaman,1862,Kazýmkarabekir,yillik,1862,4,3,3,3,3,Karaman Kazýmkarabekir
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,70,Karaman,1862,Kazýmkarabekir,yillik,1862,4,1,1,1,1,Karaman Kazýmkarabekir
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,70,Karaman,1862,Kazýmkarabekir,yillik,1862,4,1,1,1,1,Karaman Kazýmkarabekir
Hayvansal Üretim,Canlý Hayvan Sayýsý,70,Karaman,1884,Baþyayla,yillik,1884,4,58,56,56,56,Karaman Baþyayla
Hayvansal Üretim,Diðer,70,Karaman,1884,Baþyayla,yillik,1884,4,184,180,194,200,Karaman Baþyayla
Hayvansal Üretim,Kýrkýlan Hayvan,70,Karaman,1884,Baþyayla,yillik,1884,4,3,3,3,3,Karaman Baþyayla
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,70,Karaman,1884,Baþyayla,yillik,1884,4,3,3,3,3,Karaman Baþyayla
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,70,Karaman,1884,Baþyayla,yillik,1884,4,1,1,1,1,Karaman Baþyayla
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,70,Karaman,1884,Baþyayla,yillik,1884,4,1,1,1,1,Karaman Baþyayla
Hayvansal Üretim,Canlý Hayvan Sayýsý,70,Karaman,1983,Sarýveliler,yillik,1983,4,58,56,56,56,Karaman Sarýveliler
Hayvansal Üretim,Diðer,70,Karaman,1983,Sarýveliler,yillik,1983,4,166,167,169,171,Karaman Sarýveliler
Hayvansal Üretim,Kýrkýlan Hayvan,70,Karaman,1983,Sarýveliler,yillik,1983,4,3,3,3,3,Karaman Sarýveliler
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,70,Karaman,1983,Sarýveliler,yillik,1983,4,3,3,3,3,Karaman Sarýveliler
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,70,Karaman,1983,Sarýveliler,yillik,1983,4,1,1,1,1,Karaman Sarýveliler
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,70,Karaman,1983,Sarýveliler,yillik,1983,4,1,1,1,1,Karaman Sarýveliler
Hayvansal Üretim,Canlý Hayvan Sayýsý,71,Kýrýkkale,1268,Delice,yillik,1268,4,58,56,56,56,Kýrýkkale Delice
Hayvansal Üretim,Diðer,71,Kýrýkkale,1268,Delice,yillik,1268,4,308,334,326,327,Kýrýkkale Delice
Hayvansal Üretim,Kýrkýlan Hayvan,71,Kýrýkkale,1268,Delice,yillik,1268,4,3,3,3,3,Kýrýkkale Delice
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,71,Kýrýkkale,1268,Delice,yillik,1268,4,3,3,3,3,Kýrýkkale Delice
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,71,Kýrýkkale,1268,Delice,yillik,1268,4,1,1,1,1,Kýrýkkale Delice
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,71,Kýrýkkale,1268,Delice,yillik,1268,4,1,1,1,1,Kýrýkkale Delice
Hayvansal Üretim,Canlý Hayvan Sayýsý,71,Kýrýkkale,1463,Keskin,yillik,1463,4,58,56,56,56,Kýrýkkale Keskin
Hayvansal Üretim,Diðer,71,Kýrýkkale,1463,Keskin,yillik,1463,4,272,295,289,305,Kýrýkkale Keskin
Hayvansal Üretim,Kýrkýlan Hayvan,71,Kýrýkkale,1463,Keskin,yillik,1463,4,4,4,4,4,Kýrýkkale Keskin
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,71,Kýrýkkale,1463,Keskin,yillik,1463,4,3,3,3,3,Kýrýkkale Keskin
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,71,Kýrýkkale,1463,Keskin,yillik,1463,4,1,1,1,1,Kýrýkkale Keskin
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,71,Kýrýkkale,1463,Keskin,yillik,1463,4,1,1,1,1,Kýrýkkale Keskin
Hayvansal Üretim,Canlý Hayvan Sayýsý,71,Kýrýkkale,1469,Merkez,yillik,1469,4,58,56,56,56,Kýrýkkale Merkez
Hayvansal Üretim,Diðer,71,Kýrýkkale,1469,Merkez,yillik,1469,4,370,379,375,356,Kýrýkkale Merkez
Hayvansal Üretim,Kýrkýlan Hayvan,71,Kýrýkkale,1469,Merkez,yillik,1469,4,3,4,4,4,Kýrýkkale Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,71,Kýrýkkale,1469,Merkez,yillik,1469,4,3,3,3,3,Kýrýkkale Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,71,Kýrýkkale,1469,Merkez,yillik,1469,4,1,1,1,1,Kýrýkkale Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,71,Kýrýkkale,1469,Merkez,yillik,1469,4,1,1,1,1,Kýrýkkale Merkez
Hayvansal Üretim,Canlý Hayvan Sayýsý,71,Kýrýkkale,1638,Sulakyurt,yillik,1638,4,58,56,56,56,Kýrýkkale Sulakyurt
Hayvansal Üretim,Diðer,71,Kýrýkkale,1638,Sulakyurt,yillik,1638,4,367,389,391,397,Kýrýkkale Sulakyurt
Hayvansal Üretim,Kýrkýlan Hayvan,71,Kýrýkkale,1638,Sulakyurt,yillik,1638,4,2,2,2,3,Kýrýkkale Sulakyurt
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,71,Kýrýkkale,1638,Sulakyurt,yillik,1638,4,3,3,3,3,Kýrýkkale Sulakyurt
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,71,Kýrýkkale,1638,Sulakyurt,yillik,1638,4,1,1,1,1,Kýrýkkale Sulakyurt
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,71,Kýrýkkale,1638,Sulakyurt,yillik,1638,4,1,1,1,1,Kýrýkkale Sulakyurt
Hayvansal Üretim,Canlý Hayvan Sayýsý,71,Kýrýkkale,1880,Bahþýlý,yillik,1880,4,58,56,56,56,Kýrýkkale Bahþýlý
Hayvansal Üretim,Diðer,71,Kýrýkkale,1880,Bahþýlý,yillik,1880,4,215,278,282,292,Kýrýkkale Bahþýlý
Hayvansal Üretim,Kýrkýlan Hayvan,71,Kýrýkkale,1880,Bahþýlý,yillik,1880,4,3,3,3,4,Kýrýkkale Bahþýlý
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,71,Kýrýkkale,1880,Bahþýlý,yillik,1880,4,3,3,3,3,Kýrýkkale Bahþýlý
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,71,Kýrýkkale,1880,Bahþýlý,yillik,1880,4,1,1,1,1,Kýrýkkale Bahþýlý
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,71,Kýrýkkale,1880,Bahþýlý,yillik,1880,4,1,1,1,1,Kýrýkkale Bahþýlý
Hayvansal Üretim,Canlý Hayvan Sayýsý,71,Kýrýkkale,1882,Balýþeyh,yillik,1882,4,58,56,56,56,Kýrýkkale Balýþeyh
Hayvansal Üretim,Diðer,71,Kýrýkkale,1882,Balýþeyh,yillik,1882,4,259,295,310,312,Kýrýkkale Balýþeyh
Hayvansal Üretim,Kýrkýlan Hayvan,71,Kýrýkkale,1882,Balýþeyh,yillik,1882,4,3,3,3,3,Kýrýkkale Balýþeyh
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,71,Kýrýkkale,1882,Balýþeyh,yillik,1882,4,3,3,3,3,Kýrýkkale Balýþeyh
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,71,Kýrýkkale,1882,Balýþeyh,yillik,1882,4,1,1,1,1,Kýrýkkale Balýþeyh
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,71,Kýrýkkale,1882,Balýþeyh,yillik,1882,4,1,1,1,1,Kýrýkkale Balýþeyh
Hayvansal Üretim,Canlý Hayvan Sayýsý,71,Kýrýkkale,1901,Çelebi,yillik,1901,4,58,56,56,56,Kýrýkkale Çelebi
Hayvansal Üretim,Diðer,71,Kýrýkkale,1901,Çelebi,yillik,1901,4,258,279,279,290,Kýrýkkale Çelebi
Hayvansal Üretim,Kýrkýlan Hayvan,71,Kýrýkkale,1901,Çelebi,yillik,1901,4,4,4,4,4,Kýrýkkale Çelebi
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,71,Kýrýkkale,1901,Çelebi,yillik,1901,4,3,3,3,3,Kýrýkkale Çelebi
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,71,Kýrýkkale,1901,Çelebi,yillik,1901,4,1,1,1,1,Kýrýkkale Çelebi
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,71,Kýrýkkale,1901,Çelebi,yillik,1901,4,1,1,1,1,Kýrýkkale Çelebi
Hayvansal Üretim,Canlý Hayvan Sayýsý,71,Kýrýkkale,1954,Karakeçili,yillik,1954,4,58,56,56,56,Kýrýkkale Karakeçili
Hayvansal Üretim,Diðer,71,Kýrýkkale,1954,Karakeçili,yillik,1954,4,273,323,321,344,Kýrýkkale Karakeçili
Hayvansal Üretim,Kýrkýlan Hayvan,71,Kýrýkkale,1954,Karakeçili,yillik,1954,4,3,2,2,2,Kýrýkkale Karakeçili
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,71,Kýrýkkale,1954,Karakeçili,yillik,1954,4,3,3,3,3,Kýrýkkale Karakeçili
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,71,Kýrýkkale,1954,Karakeçili,yillik,1954,4,1,1,1,1,Kýrýkkale Karakeçili
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,71,Kýrýkkale,1954,Karakeçili,yillik,1954,4,1,1,1,1,Kýrýkkale Karakeçili
Hayvansal Üretim,Canlý Hayvan Sayýsý,71,Kýrýkkale,1992,Yahþihan,yillik,1992,4,58,56,56,56,Kýrýkkale Yahþihan
Hayvansal Üretim,Diðer,71,Kýrýkkale,1992,Yahþihan,yillik,1992,4,295,316,317,276,Kýrýkkale Yahþihan
Hayvansal Üretim,Kýrkýlan Hayvan,71,Kýrýkkale,1992,Yahþihan,yillik,1992,4,4,4,4,3,Kýrýkkale Yahþihan
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,71,Kýrýkkale,1992,Yahþihan,yillik,1992,4,3,3,3,3,Kýrýkkale Yahþihan
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,71,Kýrýkkale,1992,Yahþihan,yillik,1992,4,1,1,1,1,Kýrýkkale Yahþihan
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,71,Kýrýkkale,1992,Yahþihan,yillik,1992,4,1,1,1,1,Kýrýkkale Yahþihan
Hayvansal Üretim,Canlý Hayvan Sayýsý,72,Batman,1174,Merkez,yillik,1174,4,58,53,51,51,Batman Merkez
Hayvansal Üretim,Diðer,72,Batman,1174,Merkez,yillik,1174,4,271,271,271,255,Batman Merkez
Hayvansal Üretim,Kýrkýlan Hayvan,72,Batman,1174,Merkez,yillik,1174,4,3,3,3,3,Batman Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,72,Batman,1174,Merkez,yillik,1174,4,3,3,3,3,Batman Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,72,Batman,1174,Merkez,yillik,1174,4,1,1,1,1,Batman Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,72,Batman,1174,Merkez,yillik,1174,4,1,1,1,1,Batman Merkez
Hayvansal Üretim,Canlý Hayvan Sayýsý,72,Batman,1184,Beþiri,yillik,1184,4,58,53,51,51,Batman Beþiri
Hayvansal Üretim,Diðer,72,Batman,1184,Beþiri,yillik,1184,4,232,245,247,233,Batman Beþiri
Hayvansal Üretim,Kýrkýlan Hayvan,72,Batman,1184,Beþiri,yillik,1184,4,3,3,3,3,Batman Beþiri
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,72,Batman,1184,Beþiri,yillik,1184,4,3,3,3,3,Batman Beþiri
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,72,Batman,1184,Beþiri,yillik,1184,4,1,1,1,1,Batman Beþiri
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,72,Batman,1184,Beþiri,yillik,1184,4,1,1,1,1,Batman Beþiri
Hayvansal Üretim,Canlý Hayvan Sayýsý,72,Batman,1345,Gercüþ,yillik,1345,4,58,53,51,51,Batman Gercüþ
Hayvansal Üretim,Diðer,72,Batman,1345,Gercüþ,yillik,1345,4,189,189,195,189,Batman Gercüþ
Hayvansal Üretim,Kýrkýlan Hayvan,72,Batman,1345,Gercüþ,yillik,1345,4,4,3,2,2,Batman Gercüþ
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,72,Batman,1345,Gercüþ,yillik,1345,4,3,3,3,3,Batman Gercüþ
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,72,Batman,1345,Gercüþ,yillik,1345,4,1,1,1,1,Batman Gercüþ
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,72,Batman,1345,Gercüþ,yillik,1345,4,1,1,1,1,Batman Gercüþ
Hayvansal Üretim,Canlý Hayvan Sayýsý,72,Batman,1487,Kozluk,yillik,1487,4,58,53,51,51,Batman Kozluk
Hayvansal Üretim,Diðer,72,Batman,1487,Kozluk,yillik,1487,4,251,252,253,252,Batman Kozluk
Hayvansal Üretim,Kýrkýlan Hayvan,72,Batman,1487,Kozluk,yillik,1487,4,3,3,2,2,Batman Kozluk
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,72,Batman,1487,Kozluk,yillik,1487,4,3,3,3,3,Batman Kozluk
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,72,Batman,1487,Kozluk,yillik,1487,4,1,1,1,1,Batman Kozluk
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,72,Batman,1487,Kozluk,yillik,1487,4,1,1,1,1,Batman Kozluk
Hayvansal Üretim,Canlý Hayvan Sayýsý,72,Batman,1607,Sason,yillik,1607,4,58,51,51,51,Batman Sason
Hayvansal Üretim,Diðer,72,Batman,1607,Sason,yillik,1607,4,149,150,165,168,Batman Sason
Hayvansal Üretim,Kýrkýlan Hayvan,72,Batman,1607,Sason,yillik,1607,4,2,2,2,2,Batman Sason
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,72,Batman,1607,Sason,yillik,1607,4,3,3,3,3,Batman Sason
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,72,Batman,1607,Sason,yillik,1607,4,1,1,1,1,Batman Sason
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,72,Batman,1607,Sason,yillik,1607,4,1,1,1,1,Batman Sason
Hayvansal Üretim,Canlý Hayvan Sayýsý,72,Batman,1941,Hasankeyf,yillik,1941,4,58,53,51,51,Batman Hasankeyf
Hayvansal Üretim,Diðer,72,Batman,1941,Hasankeyf,yillik,1941,4,153,153,162,163,Batman Hasankeyf
Hayvansal Üretim,Kýrkýlan Hayvan,72,Batman,1941,Hasankeyf,yillik,1941,4,2,2,2,2,Batman Hasankeyf
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,72,Batman,1941,Hasankeyf,yillik,1941,4,3,3,3,3,Batman Hasankeyf
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,72,Batman,1941,Hasankeyf,yillik,1941,4,1,1,1,1,Batman Hasankeyf
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,72,Batman,1941,Hasankeyf,yillik,1941,4,1,1,1,1,Batman Hasankeyf
Hayvansal Üretim,Diðer,73,Þýrnak,1223,Cizre,yillik,1223,4,222,226,225,233,Å?ýrnak Cizre
Hayvansal Üretim,Canlý Hayvan Sayýsý,74,Bartýn,1172,Merkez,yillik,1172,4,58,51,51,51,Bartýn Merkez
Hayvansal Üretim,Diðer,74,Bartýn,1172,Merkez,yillik,1172,4,458,470,475,474,Bartýn Merkez
Hayvansal Üretim,Kýrkýlan Hayvan,74,Bartýn,1172,Merkez,yillik,1172,4,3,3,3,3,Bartýn Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,74,Bartýn,1172,Merkez,yillik,1172,4,3,3,3,3,Bartýn Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,74,Bartýn,1172,Merkez,yillik,1172,4,1,1,1,1,Bartýn Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,74,Bartýn,1172,Merkez,yillik,1172,4,1,1,1,1,Bartýn Merkez
Hayvansal Üretim,Canlý Hayvan Sayýsý,74,Bartýn,1496,Kurucaþile,yillik,1496,4,58,51,51,51,Bartýn Kurucaþile
Hayvansal Üretim,Diðer,74,Bartýn,1496,Kurucaþile,yillik,1496,4,248,248,248,248,Bartýn Kurucaþile
Hayvansal Üretim,Kýrkýlan Hayvan,74,Bartýn,1496,Kurucaþile,yillik,1496,4,3,3,3,3,Bartýn Kurucaþile
